District,Crop,Year,Season,Total_Rainfall_mm,Average_Temp_C,Yield_KG_HA
Burera,Sweet potatoes,2017,Season B,385.0,18.70625,5999.56
Burera,Sweet potatoes,2018,Season A,584.5,18.767127071823204,8971.47
Burera,Sweet potatoes,2018,Season B,603.0,18.10570652173913,7542.64
Burera,Sweet potatoes,2019,Season A,1037.5,18.71961325966851,11478.6
Burera,Sweet potatoes,2019,Season B,519.2,18.692391304347822,6591.43
Burera,Sweet potatoes,2020,Season A,1029.4,18.752472527472527,11385.85
Burera,Sweet potatoes,2020,Season B,711.8,18.7125,7667.79
Burera,Sweet potatoes,2021,Season A,653.3,18.894198895027625,9275.6
Burera,Sweet potatoes,2021,Season B,657.5,18.253260869565217,7493.84
Burera,Wheat,2015,Season A,1208.4,19.20165745856353,1933.71
Burera,Wheat,2015,Season B,648.3,19.28016304347826,1239.17
Burera,Wheat,2016,Season A,991.1,19.63791208791209,1665.01
Burera,Wheat,2016,Season B,653.2,19.801358695652173,1160.91
Burera,Wheat,2017,Season A,470.3,19.170165745856355,1275.13
Burera,Wheat,2017,Season B,385.0,18.70625,1067.02
Burera,Wheat,2018,Season A,584.5,18.767127071823204,1419.21
Burera,Wheat,2018,Season B,603.0,18.10570652173913,1299.73
Burera,Wheat,2019,Season A,1037.5,18.71961325966851,1834.14
Burera,Wheat,2019,Season B,519.2,18.692391304347822,1168.56
Burera,Wheat,2020,Season A,1029.4,18.752472527472527,1847.66
Burera,Wheat,2020,Season B,711.8,18.7125,1311.33
Burera,Wheat,2021,Season A,653.3,18.894198895027625,1452.18
Burera,Wheat,2021,Season B,657.5,18.253260869565217,1350.14
Burera,Yams & Taro,2015,Season A,1208.4,19.20165745856353,8843.84
Burera,Yams & Taro,2015,Season B,648.3,19.28016304347826,7092.33
Burera,Yams & Taro,2016,Season A,991.1,19.63791208791209,7583.33
Burera,Yams & Taro,2016,Season B,653.2,19.801358695652173,6577.05
Burera,Yams & Taro,2017,Season A,470.3,19.170165745856355,5740.27
Burera,Yams & Taro,2017,Season B,385.0,18.70625,6014.31
Burera,Yams & Taro,2018,Season A,584.5,18.767127071823204,6347.94
Burera,Yams & Taro,2018,Season B,603.0,18.10570652173913,7514.72
Burera,Yams & Taro,2019,Season A,1037.5,18.71961325966851,8396.61
Burera,Yams & Taro,2019,Season B,519.2,18.692391304347822,6745.15
Burera,Yams & Taro,2020,Season A,1029.4,18.752472527472527,8175.06
Burera,Yams & Taro,2020,Season B,711.8,18.7125,7731.93
Burera,Yams & Taro,2021,Season A,653.3,18.894198895027625,6753.68
Burera,Yams & Taro,2021,Season B,657.5,18.253260869565217,7697.36
Gakenke,Banana for beer,2015,Season A,800.4,19.47458563535912,10284.76
Gakenke,Banana for beer,2015,Season B,404.5,19.82934782608696,7262.71
Gakenke,Banana for beer,2016,Season A,764.6,19.76098901098901,9933.74
Gakenke,Banana for beer,2016,Season B,426.9,20.42798913043478,7048.32
Gakenke,Banana for beer,2017,Season A,633.1,19.893370165745857,9150.48
Gakenke,Banana for beer,2017,Season B,336.3,19.49103260869565,7214.72
Gakenke,Banana for beer,2018,Season A,649.0,19.436740331491716,9529.71
Gakenke,Banana for beer,2018,Season B,655.6,18.76195652173913,9507.25
Gakenke,Banana for beer,2019,Season A,1059.0,19.506906077348063,11387.24
Gakenke,Banana for beer,2019,Season B,560.3,19.41657608695652,8559.68
Gakenke,Banana for beer,2020,Season A,1260.2,19.559615384615384,12288.98
Gakenke,Banana for beer,2020,Season B,648.4,19.58858695652174,9137.12
Gakenke,Banana for beer,2021,Season A,883.0,19.5621546961326,10632.95
Gakenke,Banana for beer,2021,Season B,624.1,19.050271739130437,9169.72
Gakenke,Bananas,2015,Season A,800.4,19.47458563535912,10502.17
Gakenke,Bananas,2015,Season B,404.5,19.82934782608696,9511.57
Gakenke,Bananas,2016,Season A,764.6,19.76098901098901,10153.74
Gakenke,Bananas,2016,Season B,426.9,20.42798913043478,8723.37
Gakenke,Bananas,2017,Season A,633.1,19.893370165745857,9386.5
Gakenke,Bananas,2017,Season B,336.3,19.49103260869565,9147.65
Gakenke,Bananas,2018,Season A,649.0,19.436740331491716,9554.3
Gakenke,Bananas,2018,Season B,655.6,18.76195652173913,12313.6
Gakenke,Bananas,2019,Season A,1059.0,19.506906077348063,11664.85
Gakenke,Bananas,2019,Season B,560.3,19.41657608695652,10682.2
Gakenke,Bananas,2020,Season A,1260.2,19.559615384615384,12570.1
Gakenke,Bananas,2020,Season B,648.4,19.58858695652174,11224.37
Gakenke,Bananas,2021,Season A,883.0,19.5621546961326,10636.17
Gakenke,Bananas,2021,Season B,624.1,19.050271739130437,11819.53
Gakenke,Beans,2015,Season B,404.5,19.82934782608696,726.96
Gakenke,Beans,2016,Season B,426.9,20.42798913043478,710.17
Gakenke,Beans,2017,Season B,336.3,19.49103260869565,714.81
Gakenke,Beans,2018,Season B,655.6,18.76195652173913,971.27
Gakenke,Beans,2019,Season B,560.3,19.41657608695652,850.95
Gakenke,Beans,2020,Season B,648.4,19.58858695652174,891.56
Gakenke,Beans,2021,Season B,624.1,19.050271739130437,940.61
Gakenke,Bush bean,2015,Season A,800.4,19.47458563535912,485.19
Gakenke,Bush bean,2015,Season B,404.5,19.82934782608696,525.98
Gakenke,Bush bean,2016,Season A,764.6,19.76098901098901,472.53
Gakenke,Bush bean,2016,Season B,426.9,20.42798913043478,486.7
Gakenke,Bush bean,2017,Season A,633.1,19.893370165745857,430.1
Gakenke,Bush bean,2017,Season B,336.3,19.49103260869565,501.56
Gakenke,Bush bean,2018,Season A,649.0,19.436740331491716,450.95
Gakenke,Bush bean,2018,Season B,655.6,18.76195652173913,672.23
Gakenke,Bush bean,2019,Season A,1059.0,19.506906077348063,552.22
Gakenke,Bush bean,2019,Season B,560.3,19.41657608695652,597.55
Gakenke,Bush bean,2020,Season A,1260.2,19.559615384615384,585.98
Gakenke,Bush bean,2020,Season B,648.4,19.58858695652174,621.9
Gakenke,Bush bean,2021,Season A,883.0,19.5621546961326,505.63
Gakenke,Bush bean,2021,Season B,624.1,19.050271739130437,650.84
Gakenke,Cassava,2015,Season A,800.4,19.47458563535912,13073.12
Gakenke,Cassava,2015,Season B,404.5,19.82934782608696,14554.38
Gakenke,Cassava,2016,Season A,764.6,19.76098901098901,12362.5
Gakenke,Cassava,2016,Season B,426.9,20.42798913043478,14140.94
Gakenke,Cassava,2017,Season A,633.1,19.893370165745857,11378.68
Gakenke,Cassava,2017,Season B,336.3,19.49103260869565,14223.7
Gakenke,Cassava,2018,Season A,649.0,19.436740331491716,12044.16
Gakenke,Cassava,2018,Season B,655.6,18.76195652173913,19013.24
Gakenke,Cassava,2019,Season A,1059.0,19.506906077348063,14517.55
Gakenke,Cassava,2019,Season B,560.3,19.41657608695652,16943.14
Gakenke,Cassava,2020,Season A,1260.2,19.559615384615384,15956.83
Gakenke,Cassava,2020,Season B,648.4,19.58858695652174,17808.45
Gakenke,Cassava,2021,Season A,883.0,19.5621546961326,13630.81
Gakenke,Cassava,2021,Season B,624.1,19.050271739130437,18427.81
Gakenke,Climbing bean,2015,Season A,800.4,19.47458563535912,870.32
Gakenke,Climbing bean,2015,Season B,404.5,19.82934782608696,769.48
Gakenke,Climbing bean,2016,Season A,764.6,19.76098901098901,816.9
Gakenke,Climbing bean,2016,Season B,426.9,20.42798913043478,744.21
Gakenke,Climbing bean,2017,Season A,633.1,19.893370165745857,781.98
Gakenke,Climbing bean,2017,Season B,336.3,19.49103260869565,741.7
Gakenke,Climbing bean,2018,Season A,649.0,19.436740331491716,796.79
Gakenke,Climbing bean,2018,Season B,655.6,18.76195652173913,991.98
Gakenke,Climbing bean,2019,Season A,1059.0,19.506906077348063,955.48
Gakenke,Climbing bean,2019,Season B,560.3,19.41657608695652,879.79
Gakenke,Climbing bean,2020,Season A,1260.2,19.559615384615384,1051.86
Gakenke,Climbing bean,2020,Season B,648.4,19.58858695652174,949.42
Gakenke,Climbing bean,2021,Season A,883.0,19.5621546961326,887.72
Gakenke,Climbing bean,2021,Season B,624.1,19.050271739130437,966.51
Gakenke,Cooking Banana,2015,Season A,800.4,19.47458563535912,11477.28
Gakenke,Cooking Banana,2015,Season B,404.5,19.82934782608696,16986.29
Gakenke,Cooking Banana,2016,Season A,764.6,19.76098901098901,11012.26
Gakenke,Cooking Banana,2016,Season B,426.9,20.42798913043478,16068.28
Gakenke,Cooking Banana,2017,Season A,633.1,19.893370165745857,10347.81
Gakenke,Cooking Banana,2017,Season B,336.3,19.49103260869565,16481.29
Gakenke,Cooking Banana,2018,Season A,649.0,19.436740331491716,10662.55
Gakenke,Cooking Banana,2018,Season B,655.6,18.76195652173913,21847.17
Gakenke,Cooking Banana,2019,Season A,1059.0,19.506906077348063,12898.25
Gakenke,Cooking Banana,2019,Season B,560.3,19.41657608695652,19684.84
Gakenke,Cooking Banana,2020,Season A,1260.2,19.559615384615384,13969.77
Gakenke,Cooking Banana,2020,Season B,648.4,19.58858695652174,20458.92
Gakenke,Cooking Banana,2021,Season A,883.0,19.5621546961326,12060.42
Gakenke,Cooking Banana,2021,Season B,624.1,19.050271739130437,21241.76
Gakenke,Dessert banana,2015,Season A,800.4,19.47458563535912,8667.61
Gakenke,Dessert banana,2015,Season B,404.5,19.82934782608696,10624.86
Gakenke,Dessert banana,2016,Season A,764.6,19.76098901098901,8448.54
Gakenke,Dessert banana,2016,Season B,426.9,20.42798913043478,9815.75
Gakenke,Dessert banana,2017,Season A,633.1,19.893370165745857,7738.88
Gakenke,Dessert banana,2017,Season B,336.3,19.49103260869565,10435.52
Gakenke,Dessert banana,2018,Season A,649.0,19.436740331491716,8239.1
Gakenke,Dessert banana,2018,Season B,655.6,18.76195652173913,13885.48
Gakenke,Dessert banana,2019,Season A,1059.0,19.506906077348063,9758.42
Gakenke,Dessert banana,2019,Season B,560.3,19.41657608695652,12012.94
Gakenke,Dessert banana,2020,Season A,1260.2,19.559615384615384,10544.53
Gakenke,Dessert banana,2020,Season B,648.4,19.58858695652174,12501.64
Gakenke,Dessert banana,2021,Season A,883.0,19.5621546961326,9051.76
Gakenke,Dessert banana,2021,Season B,624.1,19.050271739130437,13056.94
Gakenke,Ground nuts,2015,Season A,800.4,19.47458563535912,708.25
Gakenke,Ground nuts,2015,Season B,404.5,19.82934782608696,307.02
Gakenke,Ground nuts,2016,Season A,764.6,19.76098901098901,675.11
Gakenke,Ground nuts,2016,Season B,426.9,20.42798913043478,292.13
Gakenke,Ground nuts,2017,Season A,633.1,19.893370165745857,606.81
Gakenke,Ground nuts,2017,Season B,336.3,19.49103260869565,295.44
Gakenke,Ground nuts,2018,Season A,649.0,19.436740331491716,654.72
Gakenke,Ground nuts,2018,Season B,655.6,18.76195652173913,392.56
Gakenke,Ground nuts,2019,Season A,1059.0,19.506906077348063,773.37
Gakenke,Ground nuts,2019,Season B,560.3,19.41657608695652,353.28
Gakenke,Ground nuts,2020,Season A,1260.2,19.559615384615384,828.42
Gakenke,Ground nuts,2020,Season B,648.4,19.58858695652174,374.14
Gakenke,Ground nuts,2021,Season A,883.0,19.5621546961326,712.37
Gakenke,Ground nuts,2021,Season B,624.1,19.050271739130437,380.28
Gakenke,Irish potatoes,2015,Season A,800.4,19.47458563535912,5274.8
Gakenke,Irish potatoes,2015,Season B,404.5,19.82934782608696,4063.58
Gakenke,Irish potatoes,2016,Season A,764.6,19.76098901098901,5108.45
Gakenke,Irish potatoes,2016,Season B,426.9,20.42798913043478,4008.25
Gakenke,Irish potatoes,2017,Season A,633.1,19.893370165745857,4803.45
Gakenke,Irish potatoes,2017,Season B,336.3,19.49103260869565,4034.49
Gakenke,Irish potatoes,2018,Season A,649.0,19.436740331491716,5058.76
Gakenke,Irish potatoes,2018,Season B,655.6,18.76195652173913,5376.88
Gakenke,Irish potatoes,2019,Season A,1059.0,19.506906077348063,6117.0
Gakenke,Irish potatoes,2019,Season B,560.3,19.41657608695652,4838.4
Gakenke,Irish potatoes,2020,Season A,1260.2,19.559615384615384,6565.17
Gakenke,Irish potatoes,2020,Season B,648.4,19.58858695652174,5018.77
Gakenke,Irish potatoes,2021,Season A,883.0,19.5621546961326,5558.08
Gakenke,Irish potatoes,2021,Season B,624.1,19.050271739130437,5160.6
Gakenke,Maize,2015,Season A,800.4,19.47458563535912,1579.35
Gakenke,Maize,2015,Season B,404.5,19.82934782608696,902.21
Gakenke,Maize,2016,Season A,764.6,19.76098901098901,1564.7
Gakenke,Maize,2016,Season B,426.9,20.42798913043478,855.82
Gakenke,Maize,2017,Season A,633.1,19.893370165745857,1403.94
Gakenke,Maize,2017,Season B,336.3,19.49103260869565,880.87
Gakenke,Maize,2018,Season A,649.0,19.436740331491716,1479.32
Gakenke,Maize,2018,Season B,655.6,18.76195652173913,1159.73
Gakenke,Maize,2019,Season A,1059.0,19.506906077348063,1778.45
Gakenke,Maize,2019,Season B,560.3,19.41657608695652,1033.93
Gakenke,Maize,2020,Season A,1260.2,19.559615384615384,1912.67
Gakenke,Maize,2020,Season B,648.4,19.58858695652174,1069.48
Gakenke,Maize,2021,Season A,883.0,19.5621546961326,1639.9
Gakenke,Maize,2021,Season B,624.1,19.050271739130437,1094.51
Gakenke,Paddy rice,2015,Season A,800.4,19.47458563535912,1980.87
Gakenke,Paddy rice,2015,Season B,404.5,19.82934782608696,3126.78
Gakenke,Paddy rice,2016,Season A,764.6,19.76098901098901,1857.49
Gakenke,Paddy rice,2016,Season B,426.9,20.42798913043478,3015.99
Gakenke,Paddy rice,2017,Season A,633.1,19.893370165745857,1719.28
Gakenke,Paddy rice,2017,Season B,336.3,19.49103260869565,3034.09
Gakenke,Paddy rice,2018,Season A,649.0,19.436740331491716,1809.49
Gakenke,Paddy rice,2018,Season B,655.6,18.76195652173913,4014.5
Gakenke,Paddy rice,2019,Season A,1059.0,19.506906077348063,2156.61
Gakenke,Paddy rice,2019,Season B,560.3,19.41657608695652,3574.37
Gakenke,Paddy rice,2020,Season A,1260.2,19.559615384615384,2336.6
Gakenke,Paddy rice,2020,Season B,648.4,19.58858695652174,3806.3
Gakenke,Paddy rice,2021,Season A,883.0,19.5621546961326,1984.28
Gakenke,Paddy rice,2021,Season B,624.1,19.050271739130437,3846.86
Gakenke,Peas,2015,Season A,800.4,19.47458563535912,733.09
Gakenke,Peas,2015,Season B,404.5,19.82934782608696,415.92
Gakenke,Peas,2016,Season A,764.6,19.76098901098901,726.08
Gakenke,Peas,2016,Season B,426.9,20.42798913043478,382.04
Gakenke,Peas,2017,Season A,633.1,19.893370165745857,654.04
Gakenke,Peas,2017,Season B,336.3,19.49103260869565,396.77
Gakenke,Peas,2018,Season A,649.0,19.436740331491716,694.49
Gakenke,Peas,2018,Season B,655.6,18.76195652173913,538.63
Gakenke,Peas,2019,Season A,1059.0,19.506906077348063,847.07
Gakenke,Peas,2019,Season B,560.3,19.41657608695652,482.14
Gakenke,Peas,2020,Season A,1260.2,19.559615384615384,890.04
Gakenke,Peas,2020,Season B,648.4,19.58858695652174,493.16
Gakenke,Peas,2021,Season A,883.0,19.5621546961326,785.52
Gakenke,Peas,2021,Season B,624.1,19.050271739130437,518.32
Gakenke,Sorghum,2015,Season A,800.4,19.47458563535912,1540.48
Gakenke,Sorghum,2015,Season B,404.5,19.82934782608696,893.81
Gakenke,Sorghum,2016,Season A,764.6,19.76098901098901,1461.07
Gakenke,Sorghum,2016,Season B,426.9,20.42798913043478,851.04
Gakenke,Sorghum,2017,Season A,633.1,19.893370165745857,1369.5
Gakenke,Sorghum,2017,Season B,336.3,19.49103260869565,869.61
Gakenke,Sorghum,2018,Season A,649.0,19.436740331491716,1413.61
Gakenke,Sorghum,2018,Season B,655.6,18.76195652173913,1159.06
Gakenke,Sorghum,2019,Season A,1059.0,19.506906077348063,1662.46
Gakenke,Sorghum,2019,Season B,560.3,19.41657608695652,1051.15
Gakenke,Sorghum,2020,Season A,1260.2,19.559615384615384,1834.38
Gakenke,Sorghum,2020,Season B,648.4,19.58858695652174,1086.93
Gakenke,Sorghum,2021,Season A,883.0,19.5621546961326,1555.44
Gakenke,Sorghum,2021,Season B,624.1,19.050271739130437,1101.19
Gakenke,Soya beans,2015,Season A,800.4,19.47458563535912,516.58
Gakenke,Soya beans,2015,Season B,404.5,19.82934782608696,497.91
Gakenke,Soya beans,2016,Season A,764.6,19.76098901098901,490.12
Gakenke,Soya beans,2016,Season B,426.9,20.42798913043478,470.9
Gakenke,Soya beans,2017,Season A,633.1,19.893370165745857,462.04
Gakenke,Soya beans,2017,Season B,336.3,19.49103260869565,488.98
Gakenke,Soya beans,2018,Season A,649.0,19.436740331491716,486.85
Gakenke,Soya beans,2018,Season B,655.6,18.76195652173913,642.66
Gakenke,Soya beans,2019,Season A,1059.0,19.506906077348063,591.37
Gakenke,Soya beans,2019,Season B,560.3,19.41657608695652,560.62
Gakenke,Soya beans,2020,Season A,1260.2,19.559615384615384,626.48
Gakenke,Soya beans,2020,Season B,648.4,19.58858695652174,596.49
Gakenke,Soya beans,2021,Season A,883.0,19.5621546961326,546.09
Gakenke,Soya beans,2021,Season B,624.1,19.050271739130437,617.58
Gakenke,Sweet potatoes,2015,Season A,800.4,19.47458563535912,6035.0
Gakenke,Sweet potatoes,2015,Season B,404.5,19.82934782608696,8729.6
Gakenke,Sweet potatoes,2016,Season A,764.6,19.76098901098901,5809.89
Gakenke,Sweet potatoes,2016,Season B,426.9,20.42798913043478,8344.72
Gakenke,Sweet potatoes,2017,Season A,633.1,19.893370165745857,5273.78
Gakenke,Sweet potatoes,2017,Season B,336.3,19.49103260869565,8729.89
Gakenke,Sweet potatoes,2018,Season A,649.0,19.436740331491716,5533.38
Gakenke,Sweet potatoes,2018,Season B,655.6,18.76195652173913,11350.01
Gakenke,Sweet potatoes,2019,Season A,1059.0,19.506906077348063,6852.53
Gakenke,Sweet potatoes,2019,Season B,560.3,19.41657608695652,10323.69
Gakenke,Sweet potatoes,2020,Season A,1260.2,19.559615384615384,7346.9
Gakenke,Sweet potatoes,2020,Season B,648.4,19.58858695652174,10706.19
Gakenke,Sweet potatoes,2021,Season A,883.0,19.5621546961326,6160.09
Gakenke,Sweet potatoes,2021,Season B,624.1,19.050271739130437,10963.79
Gakenke,Wheat,2015,Season A,800.4,19.47458563535912,546.72
Gakenke,Wheat,2015,Season B,404.5,19.82934782608696,1102.18
Gakenke,Wheat,2016,Season A,764.6,19.76098901098901,517.1
Gakenke,Wheat,2016,Season B,426.9,20.42798913043478,1067.23
Gakenke,Wheat,2017,Season A,633.1,19.893370165745857,489.61
Gakenke,Wheat,2017,Season B,336.3,19.49103260869565,1116.66
Gakenke,Wheat,2018,Season A,649.0,19.436740331491716,504.14
Gakenke,Wheat,2018,Season B,655.6,18.76195652173913,1446.44
Gakenke,Wheat,2019,Season A,1059.0,19.506906077348063,605.24
Gakenke,Wheat,2019,Season B,560.3,19.41657608695652,1322.99
Gakenke,Wheat,2020,Season A,1260.2,19.559615384615384,668.91
Gakenke,Wheat,2020,Season B,648.4,19.58858695652174,1397.22
Gakenke,Wheat,2021,Season A,883.0,19.5621546961326,574.24
Gakenke,Wheat,2021,Season B,624.1,19.050271739130437,1425.93
Gakenke,Yams & Taro,2015,Season A,800.4,19.47458563535912,6145.29
Gakenke,Yams & Taro,2015,Season B,404.5,19.82934782608696,5847.35
Gakenke,Yams & Taro,2016,Season A,764.6,19.76098901098901,6041.57
Gakenke,Yams & Taro,2016,Season B,426.9,20.42798913043478,5723.36
Gakenke,Yams & Taro,2017,Season A,633.1,19.893370165745857,5591.35
Gakenke,Yams & Taro,2017,Season B,336.3,19.49103260869565,5739.13
Gakenke,Yams & Taro,2018,Season A,649.0,19.436740331491716,5929.99
Gakenke,Yams & Taro,2018,Season B,655.6,18.76195652173913,7804.8
Gakenke,Yams & Taro,2019,Season A,1059.0,19.506906077348063,6951.52
Gakenke,Yams & Taro,2019,Season B,560.3,19.41657608695652,6829.95
Gakenke,Yams & Taro,2020,Season A,1260.2,19.559615384615384,7574.91
Gakenke,Yams & Taro,2020,Season B,648.4,19.58858695652174,7021.93
Gakenke,Yams & Taro,2021,Season A,883.0,19.5621546961326,6521.42
Gakenke,Yams & Taro,2021,Season B,624.1,19.050271739130437,7468.65
Gasabo,Banana for beer,2015,Season A,529.1,19.9853591160221,10371.72
Gasabo,Banana for beer,2015,Season B,274.0,20.02717391304348,7115.17
Gasabo,Banana for beer,2016,Season A,476.6,20.324725274725274,9820.22
Gasabo,Banana for beer,2016,Season B,232.4,20.56304347826087,6607.19
Gasabo,Banana for beer,2017,Season A,325.0,20.52099447513812,8608.41
Gasabo,Banana for beer,2017,Season B,193.8,20.14809782608696,6471.34
Gasabo,Banana for beer,2018,Season A,399.1,20.061878453038677,9414.84
Gasabo,Banana for beer,2018,Season B,496.5,19.247010869565216,9876.95
Gasabo,Banana for beer,2019,Season A,513.9,20.183977900552488,10287.3
Gasabo,Banana for beer,2019,Season B,315.7,20.16304347826087,7496.47
Gasabo,Banana for beer,2020,Season A,637.1,20.26510989010989,10938.69
Gasabo,Banana for beer,2020,Season B,384.5,20.27092391304348,8056.05
Gasabo,Banana for beer,2021,Season A,559.3,20.26574585635359,10268.83
Gasabo,Banana for beer,2021,Season B,366.2,19.68233695652174,8418.19
